text,text_clean,label
"Hey, this Ralf Westhoff seems to knows a lot about people! We have nine women and nine men taking part in a speed dating event, each person has five minutes to talk to each opposite. A good idea to make a movie out of these conversations. And even better: it works very, very well! The dialog is witty, original and authentic, each person is subtly characterized, without falling into the cliché trap, something that is unusual for German movies, remember: All these years, we Germans were tormented with silly zeitgeist comedies such as ""Workaholic"" or ""Stadtgespräch"".<br /><br />But now the time has come for young German directors to do their own thing and take the risk of producing movies which are entertaining and funny AND intelligent and sensitive at the same time. The timing of ""Shoppen"" is good, too: Although it presents mainly dialog, it keeps the tension and interest. After a while, you actually become curious to see how this man and that woman would do. Some of the participants meet later on for a two-some, it's fun to see them interacting together in ""real life"". Of course, the film has a few drawbacks: it's not very cinematic (but can such a movie be?), the musical soundtrack could have been better, but all this is only marginal.<br /><br />The most important thing about this movie: We have some damn good actors here. Imagine this: All of them are still pretty unknown even here in Germany (most were derived from the Munich or Bavarian theater scene). But I predict that out of the 18 main actors, at least 11 will quickly become very well-known in the movie and TV scene over here. It's great to see so many fresh and at the same time talented faces. Well-done!<br /><br />For those who want to read more, here's a rundown of all 18 actors:(spoilers!)<br /><br />Sebastian Weber: Silent waters are deep! Memorize his ""Flower garden"" monologue, you can win any woman's heart with this one.<br /><br />Anna Böger: A hell of a woman! Every time she opens her mouth, you can't help but laugh and feel good. Listen how she pronounces ""asshole"" and calls the pink shirt guy a ""Bürscherl""!<br /><br />Felix Hellmann: The ""Bürscherl"" from above is fun to watch. The inconvenient truth is that there are too many of those guys around. His looks somewhat reminded me of Flo Weber of ""Sportfreunde Stiller"".<br /><br />Katharina Schubert: This woman has everything: love, hope, despair, beauty. Her ""do you want children"" scene is a classic. A great actress of whom we will hear again, no doubt.<br /><br />David Baalcke: Now is this guy a loser or not? Almost as authentic as Paul Giamatti in ""Sideways"". I hope this is NOT method acting.<br /><br />Julia Koschitz: The ""good looking"" woman in the circle. Julia used to play theater in my hometown, kudos! I think she will appear in many TV series to come.<br /><br />Martin Butzke: The revolutionary guy catches the cutest and most conventional woman in the end. Would you like to share a taxi with this guy?<br /><br />Kathrin von Steinburg: She gave a stunning performance in ""Tatort"" last year. Her trance-like performance in this movie is no less. SEE her beautiful face and HEAR her dirty laugh. The best scene in the movie belongs to her. <br /><br />Matthias Bundschuh: I know these ""write down everything""-guys back from school. I'm not sure whether the hot blond got her allergic reaction because of him or his cat. Matthias' portrayal of such a chicken is outstanding. <br /><br />Mediha Cetin: The sister-in-law of my ex-girl-friend was the same talker like her. The day I met her was the only day in my life I needed tranquilizers, so bad remembrances here.<br /><br />Thomas Limpinsel: The ""nice and desperate guy"" in the circle. Limpinsel has a comical talent that is way better than most so-called ""comedians"" on TV.<br /><br />Lisa Wagner: The victim of Sebastian's ""flower garden"" metaphor. Lisa's face is funny and full of melancholy, her story made me feel good and sad at the same time, wow!<br /><br />Oliver Bürgin: The ""good looking"" man in the circle. No wonder he catches Julia in the end. These two really fit together. I think he will appear in many TV series to come.<br /><br />Julia Heinze: The ""cute, conventional"" woman. I hope she won't be underrated: Julia's face changes from naive to hurt to furious are great! <br /><br />Stephan Zinner: The ""nature boy"" from Partenkirchen likes cooking, eating  and good sex. Watch the body language between him and the hot blond! Zinner usually plays CSU politician Söder on stage!<br /><br />Anja Klawun: The ""bargain girl"" has some good moments, but, beg your pardon, fails (like most actors) in playing a drunk on screen.<br /><br />Christian Pfeil: Plays the arrogant and narcissistic guy. Couldn't believe that this very actor owns two art-house cinemas in Munich. <br /><br />Tanja Schleiff: Plays the girl who sleeps with every man around. I'm sure many male visitors will go for her. I have heard she can do dramatic roles as well, so I'm curious.",hey ralf westhoff seems know lot people nine woman nine men taking part speed dating event person five minute talk opposite good idea make movie conversation even better work well dialog witty original authentic person subtly characterized without falling clich trap something unusual german movie remember year german tormented silly zeitgeist comedy workaholic stadtgespr ch time come young german director thing take risk producing movie entertaining funny intelligent sensitive time timing shoppen good although present mainly dialog keep tension interest actually become curious see man woman would participant meet later two fun see interacting together real life course film drawback cinematic movie musical soundtrack could better marginal important thing movie damn good actor imagine still pretty unknown even germany derived munich bavarian theater scene predict main actor least quickly become well known movie tv scene great see many fresh time talented face well done want read rundown actor spoiler sebastian weber silent water deep memorize flower garden monologue win woman heart one anna ger hell woman every time open mouth help laugh feel good listen pronounces asshole call pink shirt guy rscherl felix hellmann rscherl fun watch inconvenient truth many guy around look somewhat reminded flo weber sportfreunde stiller katharina schubert woman everything love hope despair beauty want child scene classic great actress hear doubt david baalcke guy loser almost authentic paul giamatti sideways hope method acting julia koschitz good looking woman circle julia used play theater hometown kudos think appear many tv series come martin butzke revolutionary guy catch cutest conventional woman end would like share taxi guy kathrin von steinburg gave stunning performance tatort last year trance like performance movie less see beautiful face hear dirty laugh best scene movie belongs matthias bundschuh know write everything guy back school sure whether hot blond got allergic reaction cat matthias portrayal chicken outstanding mediha cetin sister law ex girl friend talker like day met day life needed tranquilizer bad remembrance thomas limpinsel nice desperate guy circle limpinsel comical talent way better called comedian tv lisa wagner victim sebastian flower garden metaphor lisa face funny full melancholy story made feel good sad time wow oliver rgin good looking man circle wonder catch julia end two really fit together think appear many tv series come julia heinze cute conventional woman hope underrated julia face change naive hurt furious great stephan zinner nature boy partenkirchen like cooking eating good sex watch body language hot blond zinner usually play csu politician der stage anja klawun bargain girl good moment beg pardon fails like actor playing drunk screen christian pfeil play arrogant narcissistic guy believe actor owns two art house cinema munich tanja schleiff play girl sleep every man around sure many male visitor go heard dramatic role well curious,1
"John Schelesinger's career as a film director was extraordinary. We had watched this film when it first came out, but wanted to see it again when it showed on cable recently. The film has a faded look, as one watches it today, but still, it is interesting because of the intense performances of the two principals.<br /><br />If you haven't seen it, please don't read any further.<br /><br />Chris and Daulton were two childhood friends that came from upper middle class backgrounds. Chris went to enter a seminary to be a priest, but gives up. Daulton became a small time drug user and trafficker. The two lives seem to run parallel as the pair become involved in an illegal activity that will prove their short sightedness. In fact, it shows how both young men miscalculate in their attempt to fool the CIA and the Soviet Union. These two, in a way, were so naive in thinking they could pull something that bigger, and better equipped people couldn't even imagine could be done.<br /><br />Chris' motivation is legitimate, as he feels outraged in discovering the underhanded role of the agency for which he works in dealing with other nations, in this case Australia, something he finds by sheer coincidence. When he involves Daulton, we know the whole thing is doomed because no one into drugs, as he is, will ever amount to anything. In fact, Chris and Daulton had no conception of the scope of what they are trying to do, or its consequences.<br /><br />Timothy Hutton was at this period of his career, an actor that was going places. He had proved he had talent with his work in other films, so it was a natural choice for Mr. Schlesinger to select him, a choice that pays off well. Sean Penn, also was a young actor who showed an intensity, like one hadn't seen before. In fact, at times, Mr. Penn, reminded us of a young Robert Mitchum in the making. Both actors' contribution to the film is incredible. One can't think who could have played this duo but them.<br /><br />""The Falcon and the Snowman"", while not up to the par with other great John Schlesinger's movies, is an interesting look to our not too distant past.",john schelesinger career film director extraordinary watched film first came wanted see showed cable recently film faded look one watch today still interesting intense performance two principal seen please read chris daulton two childhood friend came upper middle class background chris went enter seminary priest give daulton became small time drug user trafficker two life seem run parallel pair become involved illegal activity prove short sightedness fact show young men miscalculate attempt fool cia soviet union two way naive thinking could pull something bigger better equipped people even imagine could done chris motivation legitimate feel outraged discovering underhanded role agency work dealing nation case australia something find sheer coincidence involves daulton know whole thing doomed one drug ever amount anything fact chris daulton conception scope trying consequence timothy hutton period career actor going place proved talent work film natural choice mr schlesinger select choice pay well sean penn also young actor showed intensity like one seen fact time mr penn reminded u young robert mitchum making actor contribution film incredible one think could played duo falcon snowman par great john schlesinger movie interesting look distant past,1
"/*may contain SPOILERS, but of course it does not matter :) */<br /><br />Battleship Potemkin is one stunning spectacle of haunting images. The visual direction is (well, and has been) inspiring, the sheer scale of the film is impressive, and the technique is certainly pioneering. What is really amazing is, to my mind, the depth and effectiveness of a film, devoid of proper literary script, sound (save the soundtrack), decent image quality, the faux-profound (self-)referentialism of today, exceptional acting, pretense, etc. What you get is a purely visual experience to be remembered.<br /><br />BTW, the previous poster noted: ""Eisenstien felt after a lot of suffering to give the heroes what they wanted. The problem is that you think Eisenstein is building up to a big final fight and then he tricks you. It's a little cheap. I would've rather seen a huge final action scene.""<br /><br />I must warn you, that the end is not cheap, and Eisenstein wasn't being generous to the heroes. History, however, was. Potemkin really did go through the squadron as it was shown in the film.<br /><br />Finally, I'd strongly recommend seeing Battleship Potemkin to anyone more or less seriously interested in cinema. See it with a fellow movie buff, it kept me talking for hours. However, if you tend to consider films, generally accepted as ""great"" or ""classic"", to be ""slow"" or ""boring"", this film might not be for you yet. Not much cheap entertainment here.<br /><br />For me though, it is a full 10/10.",may contain spoiler course matter battleship potemkin one stunning spectacle haunting image visual direction well inspiring sheer scale film impressive technique certainly pioneering really amazing mind depth effectiveness film devoid proper literary script sound save soundtrack decent image quality faux profound self referentialism today exceptional acting pretense etc get purely visual experience remembered btw previous poster noted eisenstien felt lot suffering give hero wanted problem think eisenstein building big final fight trick little cheap would rather seen huge final action scene must warn end cheap eisenstein generous hero history however potemkin really go squadron shown film finally strongly recommend seeing battleship potemkin anyone less seriously interested cinema see fellow movie buff kept talking hour however tend consider film generally accepted great classic slow boring film might yet much cheap entertainment though full,1
"Before I saw this film, I read the comment of someone who wasn't very fond of it. This I must admit made me apprehensive to dedicate 1 hour and 48 minutes of my life to it, but I'm glad I did. Ryan Gosling is a fantastic actor, I especially loved the Believer. Don Cheadle was also fantastic. The film presented an interesting view on life and death. It was very touching and very sad, yet it kept me interested, which most touching stories cannot do. It is a film that reckless of whether or not you like it, you should see it. It was unique,and I don;t think that anyone will ever be able to duplicate it. All of the young actors did surprisingly well given the subject matter and the emotion that must have gone into it. I was pleasantly surprised.",saw film read comment someone fond must admit made apprehensive dedicate hour minute life glad ryan gosling fantastic actor especially loved believer cheadle also fantastic film presented interesting view life death touching sad yet kept interested touching story film reckless whether like see unique think anyone ever able duplicate young actor surprisingly well given subject matter emotion must gone pleasantly surprised,1
"This is a really good flick with awesome humor. Jim Verney as we know was very good with facial expressions and demonstrates a lot of it in this movie.This is definitely the best of the Ernest films.I would surely recommend it to any Ernest fan out there.i find myself to have great taste in movies and I'm sure anyone will enjoy this movie. In the movie ,(Ernest) plays 2 roles, bad guy and good guy and plays them quite well. I really enjoy exaggeration type humor where things just seem impossible,like in the naked gun films for example, and there is plenty of it in this movie.I bought this movie right after i saw it. Good directing, good script, worth renting.",really good flick awesome humor jim verney know good facial expression demonstrates lot movie definitely best ernest film would surely recommend ernest fan find great taste movie sure anyone enjoy movie movie ernest play role bad guy good guy play quite well really enjoy exaggeration type humor thing seem impossible like naked gun film example plenty movie bought movie right saw good directing good script worth renting,1
"I don't know who wrote the script for this movie, but from the first moment on, I was irritated. Of all possible decisions they could make up in the mountains, why do they make the decision, which is the most dangerous of all? Why do the criminals act dumb, although they managed to get a huge amount of money out of a bank and get away with it? Why doesn't the main criminal land the helicopter, shoot Stallone, grab the money and fly away with the chick as a hostage? And there are more cases of illogical behavior. I'd give this movie 5 points for nice action and great landscape scenery, but due to the illogical behavior of the characters, I just can give this movie 1 point...",know wrote script movie first moment irritated possible decision could make mountain make decision dangerous criminal act dumb although managed get huge amount money bank get away main criminal land helicopter shoot stallone grab money fly away chick hostage case illogical behavior give movie point nice action great landscape scenery due illogical behavior character give movie point,0
"The 221 episodes of ""The Lone Ranger"" were originally broadcast on ABC from 1949 to 1957; and then for many years they played in local syndication. For most of the original broadcast years the series was ABC's most watched piece of programming. <br /><br />The new DVD set from Pop Flix contains the first 16 episodes (15 Sept-29 Dec 1949) and for some reason unknown to me episode 22 from the fifth season, for a total of 17 episodes (the same 17 available on last year's Mill Creek Entertainment release so these are probably in the public domain). These sets pretty much render ""The Legend of the Lone Ranger"" movie superfluous as all three episodes that were combined in 1952 to form the movie are included in these releases. <br /><br />The early episodes hark back to radio as there is considerably more voice-over narration used as an introduction and to introduce key plot moments. <br /><br />The series itself was pure kiddie western with clear-cut good and evil distinctions and no romance. The title character (played by Clayton Moore) started out Texas Ranger John Reid. The first three episodes provide the background for his transformation to Lone Ranger status, his partnering with the Indian Tonto (Jay Silverheels), and the taming of his horse ""Silver"". <br /><br />There is an unambiguous code of positive morality infusing each episode. The Lone Ranger is totally good but he adopts the guise of evil. While a masked man in the west was normally feared by the good citizens and an Indian was distrusted, the Lone Ranger is feared by those who would do evil. One persistent theme is that when the Lone Ranger and Tonto first encounter an average citizen they are greeted with suspicion, and by the end of the episode the citizen has been convinced of their value. The trademark ending was a secondary character asking the question: ""who was that masked man?"". <br /><br />To really enjoy the series you must accept it for the simplistic morality tale it was intended to be. If you don't take it seriously and keep wishing for some self-reflexive campy parody elements you will only get frustrated. <br /><br />Then again, what do I know? I'm only a child.",episode lone ranger originally broadcast abc many year played local syndication original broadcast year series abc watched piece programming new dvd set pop flix contains first episode sept dec reason unknown episode fifth season total episode available last year mill creek entertainment release probably public domain set pretty much render legend lone ranger movie superfluous three episode combined form movie included release early episode hark back radio considerably voice narration used introduction introduce key plot moment series pure kiddie western clear cut good evil distinction romance title character played clayton moore started texas ranger john reid first three episode provide background transformation lone ranger status partnering indian tonto jay silverheels taming horse silver unambiguous code positive morality infusing episode lone ranger totally good adopts guise evil masked man west normally feared good citizen indian distrusted lone ranger feared would evil one persistent theme lone ranger tonto first encounter average citizen greeted suspicion end episode citizen convinced value trademark ending secondary character asking question masked man really enjoy series must accept simplistic morality tale intended take seriously keep wishing self reflexive campy parody element get frustrated know child,1
"This movie completely ran laps around the original Dolemite. It had everything that makes a movie great..except for real actors. (Ernie Hudson couldn't do it alone and you KNOW that! LOL) I admit that I have killed my first video tape of this movie and I plan to buy the DVD version again as soon as possible! This movie has so many catchy lines it's pitiful! I am embarrassed to say that I know the theme song backwards and forwards! I love Jimmy Lynch's character to death, and he should have won the Best Supporting Actor Award in Blaxploitation, but the Oscars were NEVER ready for this! This is a random film consisting of Crooked Cops, Breasts, Chases, Bad Editing, and of course martial arts. (Being that it's the 70's and I can say everyone knew some kind of martial arts). I think this movie should be restored and shown one night in the midst of a marathon in local theaters!",movie completely ran lap around original dolemite everything make movie great except real actor ernie hudson alone know lol admit killed first video tape movie plan buy dvd version soon possible movie many catchy line pitiful embarrassed say know theme song backwards forward love jimmy lynch character death best supporting actor award blaxploitation oscar never ready random film consisting crooked cop breast chase bad editing course martial art say everyone knew kind martial art think movie restored shown one night midst marathon local theater,1
"When I first watched the show, the first few episodes seemed promising. Bill Compton introduced himself as the stereotypical ""mysterious"" vampire and Sookie presented herself as an independent woman. However, the show went downhill from here and the once interesting characters are as entertaining as a cardboard box.<br /><br />As the story progresses the main characters lose their original personalities, along with their acting abilities. By episode 5, Bill's furrowed eyebrows are so low that his face just consists of a forehead. Sookie, or rather the actress, is even more dead than her vampire lover. All these tragic events are surrounding her and she only reacts to how enjoyable it was losing her virginity. Personally, I think they made the main characters sleep with each other too early in the show. The way they teased each other was something that had me hooked and could easily be toyed with a bit more. As soon as Sookie loses it she struts around like a total ditz, only thinking of Bill's libido and the size of his appendage. Bill also loses his debonair attitude and well, he just gets plain silly. His actions are never really explained except he does it for Sookie. Why? Their love for each other is never delved into, if there is any love. So far it just seems to be sex that is the core of their relationship.<br /><br />Yeah, yeah, vampires usually equal sex but come on. Every five seconds I see some sort of humping going on. It wasn't that much of a surprise, since HBO always tries to pass of a soft core porno as a decent TV show. Bill popping out of the dirt and just getting it on with Sookie with no reason what's so ever? I laughed so hard I almost peed myself.<br /><br />The plot is just a stream of consciousness. The characters never go into detail about anything. All the events that happen are usually left unexplained. The only thing that is constant is the sex.<br /><br />The only thing I can say that I do like are the minor characters. Tara and her drunk mother are far more interesting than the major characters. The only reason why I continue to watch the show is for the development of the minor characters. <br /><br />Minus the sex and the main characters the show would be much more worthwhile.",first watched show first episode seemed promising bill compton introduced stereotypical mysterious vampire sookie presented independent woman however show went downhill interesting character entertaining cardboard box story progress main character lose original personality along acting ability episode bill furrowed eyebrow low face consists forehead sookie rather actress even dead vampire lover tragic event surrounding reacts enjoyable losing virginity personally think made main character sleep early show way teased something hooked could easily toyed bit soon sookie loses strut around like total ditz thinking bill libido size appendage bill also loses debonair attitude well get plain silly action never really explained except sookie love never delved love far seems sex core relationship yeah yeah vampire usually equal sex come every five second see sort humping going much surprise since hbo always try pas soft core porno decent tv show bill popping dirt getting sookie reason ever laughed hard almost peed plot stream consciousness character never go detail anything event happen usually left unexplained thing constant sex thing say like minor character tara drunk mother far interesting major character reason continue watch show development minor character minus sex main character show would much worthwhile,0
"When i first saw the movie being advertised i thought it was going to be another Disney movie that almost goes straight to video. I finally got around and rented it. I thought it was going to be bad because i couldn't see Shia in any other role than his recently cancelled show ""Even Stevens"". When i turned it on i was ready to turn it off from boredom in about ten minutes. It started a bit slow and i couldn't understand the beginning because the years didn't make sense then they explained that later in the show so i was relieved of wondering about that. All and all i thought it was a good movie and i would recommend it. The cast was top notch and even though i'm not a fan of golf it easily kept my attention with a good plot.",first saw movie advertised thought going another disney movie almost go straight video finally got around rented thought going bad see shia role recently cancelled show even stevens turned ready turn boredom ten minute started bit slow understand beginning year make sense explained later show relieved wondering thought good movie would recommend cast top notch even though fan golf easily kept attention good plot,1
"Watching ""Death Bed: The Bed That Eats"" is like waking up in the hospital, two days into a suicide<br /><br />watch, disorienting but oddly stimulating. There are few cinematic equivalents to this disturbing yet often humorous lesson in mythology, morality and surrealist ideology.<br /><br />Cocteau's ""Blood of a Poet"" and Maya Deren's<br /><br />experimental works evoke a taste of the strange atmosphere found in DEATH BED. A close comparison are the dark adult fairy-tales by literary genius- author Angela Carter, the short disturbing stories of Unica<br /><br />Zurn or E.T.A. Hoffman. <br /><br />DEATH BED has many recognizable elements of the<br /><br />past, but displays a wholly unique and original storyline.<br /><br />As a story, DEATH BED is an amazingly simple yet original<br /><br />vision, something which only one-in-a-thousand independent releases will manage to accomplish. This unassuming film has its technical flaws but overcomes them all with a cast of beautiful non-actors<br /><br />and lost creepy locations- a true 1970s independent classic. <br /><br />DEATH BED also displays a unique, subversive, 3-dimensional personality-- a deep and continuous layering of dream images and ideas that lend it a ""fun-house"" type of construct. The passage of time told in flashbacks and historic time travelogues, the bed with its sinister black humor, the rich yet understated symbolism used within its imagery. Most pleasing is the image of Aubrey Beardsly, the suffering artist, forever trapped inside the frame of his own painting as he comments on and fondles with the murdered victim ""offerings"" gifted to him as love offerings by the demented bed's spirit. -- A sick refrain and wonderful element /metaphor for the ""trapped artist"" -- Nothing but the weirdest in POE or MALLARME can equal that. <br /><br />Anyone who values the spirit of independent cinema and craves the multi-layered symbolist experience, or craves the Surrealist concept of ""convulsive<br /><br />beauty"" and the Gothic-horror leanings of low budget exploitation film-making will dig this totally unique vision. A simple and fun film with deliciously deep psychic undercurrents. HIGHLY RECOMMENDED. *****",watching death bed bed eats like waking hospital two day suicide watch disorienting oddly stimulating cinematic equivalent disturbing yet often humorous lesson mythology morality surrealist ideology cocteau blood poet maya deren experimental work evoke taste strange atmosphere found death bed close comparison dark adult fairy tale literary genius author angela carter short disturbing story unica zurn hoffman death bed many recognizable element past display wholly unique original storyline story death bed amazingly simple yet original vision something one thousand independent release manage accomplish unassuming film technical flaw overcomes cast beautiful non actor lost creepy location true independent classic death bed also display unique subversive dimensional personality deep continuous layering dream image idea lend fun house type construct passage time told flashback historic time travelogue bed sinister black humor rich yet understated symbolism used within imagery pleasing image aubrey beardsly suffering artist forever trapped inside frame painting comment fondles murdered victim offering gifted love offering demented bed spirit sick refrain wonderful element metaphor trapped artist nothing weirdest poe mallarme equal anyone value spirit independent cinema craves multi layered symbolist experience craves surrealist concept convulsive beauty gothic horror leaning low budget exploitation film making dig totally unique vision simple fun film deliciously deep psychic undercurrent highly recommended,1
"Most successful comic book movies usually depend on having villains that are bigger than life, ready to jump off the screen and strangle you alive with a smile or a demented line or two of dialog. The Tim Burton Batmans had it, as did (in an even more grotesque manner) Sin City. With Dick Tracy producer/director/star Warren Beatty piles on the villains until it becomes part of the framework. Like a boisterous homage to 1930s gangster pictures- only this time meant for kids as opposed to the darker Bonnie and Clyde- Dick Tracy is filled, joyfully, with archetypes and bright, primary colors, where the criminals carry tommy guns and are formed on their faces to shape their personalities. Villains like The Stooge, Shoulders, Lips, The Brow, Mumbles, the Blank, Pruneface, Spud. Chester Gould gave the names to his characters that fit their profiles, and gave his hero a jaw that could cut glass. The film is a continuation of sight gags that are perfectly taken seriously.<br /><br />If, at the time, movies like Batman and (underrated) Teenage Mutant Ninja Turtles were darker depictions of reality within a comic-book outline, Dick Tracy is more 'old-school'. It's a story of cops and crooks, or rather A cop, detective Tracy as he tries to bust Big Boy (Al Pacino, in what is arguably his BIGGEST performance to date, and in a sense the one that makes sense for his grandiose style), but with no such luck. There's also a little kid, called simply the Kid (Charlie Korsmo, who somehow brings more spunk to this little kid than would've been imagined), and Tracy's love interest in Tess. And then there's the nightclub 'dame' (Madonna, who probably doesn't give any kind of great acting performance, but maybe that suits the role fine, and she sings excellently when called upon), who wont testify unless Tracy admits feelings he doesn't have for her. Then there's convoluted dealings with taking Tracy down, and a mysterious masked figure with a scraggly voice.<br /><br />Meantime, as if doing an impersonation of a Howard Hawks film in a splash of visual effects and bigger explosions, Dick Tracy adds on the wink-and-nod comedy and the action like its syrup on a tall stack of pancakes. It's a wonder to look at this world, which is created in ways that have a fascination to them that had they been done today would just be simply by proxy of computers (i.e. Sin City, which can be justifiably compared to Beatty's film). We're driven through this world in great big shots and then thrust in the plot line, or whatever there is of it, in big editing montages with camera angles that seem to come out of those little tilted panels in the comics of old. I'm almost reminded of the Cotton Club during these sequences, as story, music, detail, and a few BIG punches and gun-shots go a long way to revealing what needs to be said, which, actually, isn't more than it needs to. And there's a heap-load of catchy dialog from the script (one of my favorites: ""the enemy of my enemy is... my enemy"", plus any of Pacino's references to other figures in quotes).<br /><br />Revisiting this after seeing it for the first time in the movie theater (and only remembering little bits), Dick Tracy is a hard-boiled fantasy to the finest degree. It's filled with good cheer for the kids, and with some pretty good action squared away without some of the more sinister intent of its cousin comic-book movies (i.e. PG-13 fare), and for the adults its throw-back central done with panache and a solid feeling for the unsubtle. Even Dustin Hoffman hams it up, and he barely says an audible word!",successful comic book movie usually depend villain bigger life ready jump screen strangle alive smile demented line two dialog tim burton batman even grotesque manner sin city dick tracy producer director star warren beatty pile villain becomes part framework like boisterous homage gangster picture time meant kid opposed darker bonnie clyde dick tracy filled joyfully archetype bright primary color criminal carry tommy gun formed face shape personality villain like stooge shoulder lip brow mumble blank pruneface spud chester gould gave name character fit profile gave hero jaw could cut glass film continuation sight gag perfectly taken seriously time movie like batman underrated teenage mutant ninja turtle darker depiction reality within comic book outline dick tracy old school story cop crook rather cop detective tracy try bust big boy al pacino arguably biggest performance date sense one make sense grandiose style luck also little kid called simply kid charlie korsmo somehow brings spunk little kid would imagined tracy love interest tess nightclub dame madonna probably give kind great acting performance maybe suit role fine sings excellently called upon wont testify unless tracy admits feeling convoluted dealing taking tracy mysterious masked figure scraggly voice meantime impersonation howard hawk film splash visual effect bigger explosion dick tracy add wink nod comedy action like syrup tall stack pancake wonder look world created way fascination done today would simply proxy computer sin city justifiably compared beatty film driven world great big shot thrust plot line whatever big editing montage camera angle seem come little tilted panel comic old almost reminded cotton club sequence story music detail big punch gun shot go long way revealing need said actually need heap load catchy dialog script one favorite enemy enemy enemy plus pacino reference figure quote revisiting seeing first time movie theater remembering little bit dick tracy hard boiled fantasy finest degree filled good cheer kid pretty good action squared away without sinister intent cousin comic book movie pg fare adult throw back central done panache solid feeling unsubtle even dustin hoffman ham barely say audible word,1
"This was on the Saturday before Halloween this year (today, at the time of this writing) and it has to be the best horror anthology out there. I am normally not a fan of horror movies - largely due to the volume of crap that's been recently released. However, the director of Campfire Tales has the Hitchcock-esquire gift of suspense - unlike other contemporary films, it doesn't take every opportunity to scare you silly, instead using foreshadowing and 'near-misses' - incidents that seem like the instant that the climax will occur in the instant before, but turn out not to be.<br /><br />I didn't catch 'The Hook' or the first main segment, but from what I have read here, they were the two you could afford to miss.<br /><br />'People Can Lick Too' was full of suspense - this short keeps you on the edge of your seat, waiting for something to happen to the little girl as she wanders about her yard and house looking for her soccer ball and later her dog. She encounters so many near-misses that the suspense reaches heart-stopping proportions before the climax of the short, when the girl gives up and goes to bed, thinking her dog is underneath it. She reaches her hand down to let him lick it, and she feels the touch of a tongue on her hand...before noticing that on her mirror, written in blood, is 'People can lick too'. I'll leave the last few seconds for you to find out, my reader, for at this point the short could have taken any number of turns.<br /><br />'The Locket', however, was the unarguable masterpiece of this film. It begins with a man on a motorcycle, simply driving...towards what he does not know, but he can feel himself getting closer. As he's driving along, a storm breaks out, and he's forced to find shelter in the house of a mute girl. The two quickly cozy up to each other, but before they can do anything besides kiss, the girl reveals through writing that ghosts inhabit her house. They quickly begin packing up to leave, but they are caught in the middle of a reenactment of a scene decades past - a father, coming home to his daughter and her boyfriend preparing to elope, murders the both of them and then commits suicide. I'll have to leave you to discover the ending here as well - I couldn't hope to do the story justice in any case, and what I've said so far is just a brief summary of the story - I couldn't hope to convey the nuances and sensory details that add to it.<br /><br />'The Campfire', being the connecting thread between all of the stories, is a fairly interesting rehash of the car accident theme, and the girls are very much attractive - in fact, most of the girls in this film are good-looking. Anyway, despite the fact that it's chopped up, the story is given justice, and the ending is difficult to predict if you're preoccupied with the other stories. However, if you pay enough attention to the segments of The Campfire spread through the film, it's certainly possible to predict the ending, especially if you've seen movies based on the same premise. (MST3k fans, remember Soultaker? Same premise, but without the god awful writing of Vivian Schilling, and the bulk of the movie. If you've seen the first 30 minutes of that you should be able to predict the ending.) All in all, the best horror movie I've seen in a LONG time, and the only horror anthology worthy of a buy.",saturday halloween year today time writing best horror anthology normally fan horror movie largely due volume crap recently released however director campfire tale hitchcock esquire gift suspense unlike contemporary film take every opportunity scare silly instead using foreshadowing near miss incident seem like instant climax occur instant turn catch hook first main segment read two could afford miss people lick full suspense short keep edge seat waiting something happen little girl wanders yard house looking soccer ball later dog encounter many near miss suspense reach heart stopping proportion climax short girl give go bed thinking dog underneath reach hand let lick feel touch tongue hand noticing mirror written blood people lick leave last second find reader point short could taken number turn locket however unarguable masterpiece film begin man motorcycle simply driving towards know feel getting closer driving along storm break forced find shelter house mute girl two quickly cozy anything besides kiss girl reveals writing ghost inhabit house quickly begin packing leave caught middle reenactment scene decade past father coming home daughter boyfriend preparing elope murder commits suicide leave discover ending well hope story justice case said far brief summary story hope convey nuance sensory detail add campfire connecting thread story fairly interesting rehash car accident theme girl much attractive fact girl film good looking anyway despite fact chopped story given justice ending difficult predict preoccupied story however pay enough attention segment campfire spread film certainly possible predict ending especially seen movie based premise mst fan remember soultaker premise without god awful writing vivian schilling bulk movie seen first minute able predict ending best horror movie seen long time horror anthology worthy buy,1
